coopeuch-migracion-rscreditolisto,servicio-creditolisto,AMQ,ActiveMQ,Componente,Componente ActiveMQ crédito listo. Cola de mensajes,AMQ,AMQ,,,org.apache.activemq.camel.component.ActiveMQComponent,brokerURL|userName|password|usePooledConnection,{[amq.broker.url]}|{[amq.username]}|{[amq.password]}|true,,,,,,,Componente ActiveMQ crédito listo. Cola de mensajes,ALTA,ActiveMQ
coopeuch-migracion-rscreditomype,servicio-credito-mype,endpointWSCreditoMype,SOAP Endpoint,Endpoint,Endpoint SOAP crédito mype. Servicio SOAP con validación,/WSCreditoMype,SOAP,,,cl.coopeuch.integracion.entidad.serviciocreditomype.wsdl.WSCreditoMypeSOAPPortType,,,,,,,,,Endpoint SOAP crédito mype. Servicio SOAP con validación,ALTA,SOAP
coopeuch-migracion-rscreditomype,servicio-credito-mype,endpointRSCreditoMype,REST Endpoint,Endpoint,Endpoint REST crédito mype. Servicio REST,/RSCreditoMype,REST,,,cl.coopeuch.integracion.entidad.serviciocreditomype.wsdl.WSCreditoMypeSOAPPortType,,,,,,,,,Endpoint REST crédito mype. Servicio REST,ALTA,REST
coopeuch-migracion-rscreditomype,servicio-credito-mype,endpointLogPlataformas,Cliente REST,Cliente,Cliente REST log plataformas. Servicio externo,[{wsLogPlataformas.endpoint}],REST,,,cl.coopeuch.integracion.entidad.serviciocreditomype.wsdl.WSCreditoMypeSOAPPortType,,,,,,,,,Cliente REST log plataformas. Servicio externo,ALTA,REST
coopeuch-migracion-rscreditomype,servicio-credito-mype,AMQ,ActiveMQ,Componente,Componente ActiveMQ crédito mype. Cola de mensajes,AMQ,AMQ,,,org.apache.activemq.camel.component.ActiveMQComponent,brokerURL|userName|password|usePooledConnection,{[amq.broker.url]}|{[amq.username]}|{[amq.password]}|true,,,,,,,Componente ActiveMQ crédito mype. Cola de mensajes,ALTA,ActiveMQ
coopeuch-migracion-rscreditomype,servicio-credito-mype,agregadorBody,Aggregator,Bean,Aggregator body crédito mype. Agregación de respuestas,cl.coopeuch.integracion.entidad.serviciocreditomype.util.AggregatorBody,Bean,,,cl.coopeuch.integracion.entidad.serviciocreditomype.util.AggregatorBody,,,,,,,,,Aggregator body crédito mype. Agregación de respuestas,ALTA,Bean
coopeuch-migracion-rscreditomype,servicio-credito-mype,agregadorHeader,Aggregator,Bean,Aggregator header crédito mype. Agregación de headers,cl.coopeuch.integracion.entidad.serviciocreditomype.util.AggregatorHeader,Bean,,,cl.coopeuch.integracion.entidad.serviciocreditomype.util.AggregatorHeader,,,,,,,,,Aggregator header crédito mype. Agregación de headers,ALTA,Bean
coopeuch-migracion-rscreditopda,servicio-creditopda-context,Servicio Principal,Servicio,Context,Servicio principal crédito PDA. Gestiona operaciones de crédito PDA,camelContext,Context,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Servicio principal crédito PDA. Gestiona operaciones de crédito PDA,ALTA,Context
coopeuch-migracion-rscreditopda,servicio-creditopda-context,servicioCreditoPdaEndpoint,SOAP Endpoint,Endpoint,Endpoint SOAP crédito PDA. Servicio SOAP,/ServicioCreditoPDA,SOAP,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Endpoint SOAP crédito PDA. Servicio SOAP,ALTA,SOAP
coopeuch-migracion-rscreditopda,servicio-creditopda-context,AMQ,ActiveMQ,Componente,Componente ActiveMQ crédito PDA. Cola de mensajes,AMQ,AMQ,,,org.apache.activemq.camel.component.ActiveMQComponent,brokerURL|userName|password|usePooledConnection,${amq.broker.url}|${amq.username}|${amq.password}|true,,,,,,,Componente ActiveMQ crédito PDA. Cola de mensajes,ALTA,ActiveMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,websphereConnectionFactory,WebSphere MQ,Componente,Factory conexión WebSphere MQ crédito PDA. Cola IBM,websphere,AMQ,,,com.ibm.mq.jms.MQConnectionFactory,transportType|hostName|port|queueManager|useConnectionPooling|channel,1|${ibm.mq.host}|${ibm.mq.port}|${ibm.qm.name}|true|${ibm.qm.channel},,,,,,,Factory conexión WebSphere MQ crédito PDA. Cola IBM,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,websphereConfig,JMS Config,Configuración,Configuración JMS WebSphere MQ crédito PDA. Config JMS,websphere,AMQ,,,org.apache.camel.component.jms.JmsConfiguration,connectionFactory|concurrentConsumers,websphereConnectionFactory|${ibm.mq.concurrentConsumers.creditopda},,,,,,,Configuración JMS WebSphere MQ crédito PDA. Config JMS,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,websphere,JMS Component,Componente,Componente JMS WebSphere MQ crédito PDA. Componente JMS,websphere,AMQ,,,org.apache.camel.component.jms.JmsComponent,configuration,websphereConfig,,,,,,,Componente JMS WebSphere MQ crédito PDA. Componente JMS,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,agregadorHeader,Aggregator,Bean,Aggregator header crédito PDA. Agregación de headers,cl.coopeuch.util.other.aggregatorHeader,Bean,,,cl.coopeuch.util.other.aggregatorHeader,,,,,,,,,Aggregator header crédito PDA. Agregación de headers,ALTA,Bean
coopeuch-migracion-rscreditopda,servicio-creditopda-context,cx-RuteoOperaciones,Route Principal,Route,Route principal crédito PDA. Ruteo de operaciones,cxf:bean:servicioCreditoPdaEndpoint?DataFormat=MESSAGE,SOAP,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Route principal crédito PDA. Ruteo de operaciones,ALTA,SOAP
coopeuch-migracion-rscreditopda,servicio-creditopda-context,estadoCredito,Route,Route,Route estado crédito PDA. Consulta estado crédito,direct:estadoCredito,AMQ,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Route estado crédito PDA. Consulta estado crédito,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,listadoCreditosXRut,Route,Route,Route listado créditos PDA. Lista créditos por RUT,direct:listadoCreditosXRut,AMQ,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Route listado créditos PDA. Lista créditos por RUT,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,solicitudCreditoPDA,Route,Route,Route solicitud crédito PDA. Solicitud crédito PDA,direct:mainSolicitudCreditoPDA,AMQ,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Route solicitud crédito PDA. Solicitud crédito PDA,ALTA,AMQ
coopeuch-migracion-rscreditopda,servicio-creditopda-context,solicitudParaCreditoPDA,Route,Route,Route solicitud para crédito PDA. Solicitud para crédito PDA,direct:mainSolicitudParaCreditoPDA,AMQ,,,cl.coopeuch.core.creditopda.serviciocreditopda.CreditoPDAPortType,,,,,,,,,Route solicitud para crédito PDA. Solicitud para crédito PDA,ALTA,AMQ
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,Servicio Principal,Servicio,Context,Servicio principal crédito planilla web. Gestiona operaciones de crédito planilla web,camelContext,Context,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Servicio principal crédito planilla web. Gestiona operaciones de crédito planilla web,ALTA,Context
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,creditoPlanillaWebREST,REST Endpoint,Endpoint,Endpoint REST crédito planilla web. Servicio REST,/RSCreditoPlanillaWeb,REST,,,cl.coopeuch.integracion.creditoplanillaweb.rest.CreditoPlanillaWebRest,,,,,,,,,Endpoint REST crédito planilla web. Servicio REST,ALTA,REST
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,serviciocreditoplanillawebEndpoint,SOAP Endpoint,Endpoint,Endpoint SOAP crédito planilla web. Servicio SOAP,/WSCreditoPlanillaWeb,SOAP,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Endpoint SOAP crédito planilla web. Servicio SOAP,ALTA,SOAP
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,AMQ,ActiveMQ,Componente,Componente ActiveMQ crédito planilla web. Cola de mensajes,AMQ,AMQ,,,org.apache.activemq.camel.component.ActiveMQComponent,brokerURL|userName|password|usePooledConnection,{[amq.broker.url]}|{[amq.username]}|{[amq.password]}|true,,,,,,,Componente ActiveMQ crédito planilla web. Cola de mensajes,ALTA,ActiveMQ
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,postgresql,PostgreSQL,DataSource,DataSource PostgreSQL crédito planilla web. Base de datos,org.postgresql.Driver,SQL,,,org.apache.commons.dbcp.BasicDataSource,driverClassName|url|username|password,org.postgresql.Driver|[{wscreditoplanillaweb.ds.url}]/[{wscreditoplanillaweb.ds.database}]|[{wscreditoplanillaweb.ds.username}]|[{wscreditoplanillaweb.ds.password}],,,,,,,DataSource PostgreSQL crédito planilla web. Base de datos,ALTA,SQL
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,sql,SQL Component,Componente,Componente SQL crédito planilla web. Componente SQL,sql,SQL,,,org.apache.camel.component.sql.SqlComponent,dataSource,postgresql,,,,,,,Componente SQL crédito planilla web. Componente SQL,ALTA,SQL
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,endpointRSListaNegra,Cliente REST,Cliente,Cliente REST lista negra. Servicio externo,[{consultar.listanegra.endpoint}],REST,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Cliente REST lista negra. Servicio externo,ALTA,REST
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,beanRouteFacade,Route Facade,Bean,Route facade crédito planilla web. Facade de rutas,cl.coopeuch.integracion.creditoplanillaweb.util.RouteFacade,Bean,,,cl.coopeuch.integracion.creditoplanillaweb.util.RouteFacade,,,,,,,,,Route facade crédito planilla web. Facade de rutas,ALTA,Bean
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,jsonProvider,JSON Provider,Provider,Provider JSON crédito planilla web. Serialización JSON,org.apache.cxf.jaxrs.provider.json.JSONProvider,Provider,,,org.apache.cxf.jaxrs.provider.json.JSONProvider,ignoreNamespaces,true,,,,,,,Provider JSON crédito planilla web. Serialización JSON,ALTA,Provider
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,rest-inicio,Route REST,Route,Route entrada REST crédito planilla web. Procesa requests REST,cxfrs:bean:creditoPlanillaWebREST?bindingStyle=SimpleConsumer&provider=jsonProvider,REST,,,cl.coopeuch.integracion.creditoplanillaweb.rest.CreditoPlanillaWebRest,,,,,,,,,Route entrada REST crédito planilla web. Procesa requests REST,ALTA,REST
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,inicio-soap,Route SOAP,Route,Route entrada SOAP crédito planilla web. Procesa requests SOAP,cxf:bean:serviciocreditoplanillawebEndpoint,SOAP,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route entrada SOAP crédito planilla web. Procesa requests SOAP,ALTA,SOAP
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,inicio,Route Principal,Route,Route principal crédito planilla web. Ruteo de operaciones,direct:inicio,SOAP,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route principal crédito planilla web. Ruteo de operaciones,ALTA,SOAP
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,_routeConsultarCampannia,Route,Route,Route consultar campaña crédito planilla web. Consulta campaña,direct:consultar,AMQ,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route consultar campaña crédito planilla web. Consulta campaña,ALTA,AMQ
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,_routeConsultarDatosContacto,Route,Route,Route consultar datos contacto crédito planilla web. Consulta datos contacto,direct:consultarDatosContacto,SQL,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route consultar datos contacto crédito planilla web. Consulta datos contacto,ALTA,SQL
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,_routeConsultarListaNegra,Route,Route,Route consultar lista negra crédito planilla web. Consulta lista negra,direct:consultarListaNegra,REST,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route consultar lista negra crédito planilla web. Consulta lista negra,ALTA,REST
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,_routeTraerDatosBasicosDG,Route,Route,Route traer datos básicos DG crédito planilla web. Trae datos básicos DG,direct:traerDatosBasicosDG,AMQ,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route traer datos básicos DG crédito planilla web. Trae datos básicos DG,ALTA,AMQ
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,_routeIoc0035,Route,Route,Route IOC0035 crédito planilla web. Procesamiento IOC0035,direct:IOC0035,AMQ,,,cl.coopeuch.integracion.creditoplanillaweb.wsdl.WSCreditoPlanillaWebSOAPPortType,,,,,,,,,Route IOC0035 crédito planilla web. Procesamiento IOC0035,ALTA,AMQ
coopeuch-migracion-rscreditoplanillaweb,WSValidacionSocioPlanilla,excepcion,Manejo Errores,Route,Manejo centralizado de excepciones crédito planilla web. Escribe en cola fault,direct:excepcion,AMQ,,,cl.coopeuch.integracion.creditoplanillaweb.util.RouteFacade,excepcionAmq|excepcionCrear,,800,,,,ActiveMQ|{{amq.queue.fault}}|exchangePattern=InOnly,,,,,JSON marshaling,Handler central de errores crédito planilla web. Serializa a JSON,ALTA,ActiveMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,Servicio Principal,Servicio,Context,Servicio principal créditos consumo. Gestiona operaciones de créditos consumo,camelContext,Context,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Servicio principal créditos consumo. Gestiona operaciones de créditos consumo,ALTA,Context
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,servicioCreditosConsumoEndpoint,SOAP Endpoint,Endpoint,Endpoint SOAP créditos consumo. Servicio SOAP,/ServicioCreditosConsumo,SOAP,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Endpoint SOAP créditos consumo. Servicio SOAP,ALTA,SOAP
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,creditoConsumoRest,REST Endpoint,Endpoint,Endpoint REST créditos consumo. Servicio REST,/RSCreditosConsumo,REST,,,cl.coopeuch.core.creditosconsumo.util.CreditoConsumoRest,,,,,,,,,Endpoint REST créditos consumo. Servicio REST,ALTA,REST
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,AMQ,ActiveMQ,Componente,Componente ActiveMQ créditos consumo. Cola de mensajes,AMQ,AMQ,,,org.apache.activemq.camel.component.ActiveMQComponent,brokerURL|userName|password|usePooledConnection,{[amq.broker.url]}|{[amq.username]}|{[amq.password]}|true,,,,,,,Componente ActiveMQ créditos consumo. Cola de mensajes,ALTA,ActiveMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,dataSourceSqlDb2,DB2,DataSource,DataSource DB2 créditos consumo. Base de datos,com.ibm.as400.access.AS400JDBCDriver,SQL,,,org.apache.commons.dbcp.BasicDataSource,driverClassName|url|username|password,com.ibm.as400.access.AS400JDBCDriver|[[jdbc.db2.url.servicio]]|[[jdbc.db2.username.creditos]]|[[jdbc.db2.password.creditos]],,,,,,,DataSource DB2 créditos consumo. Base de datos,ALTA,SQL
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,agregadorBody,Aggregator,Bean,Aggregator body créditos consumo. Agregación de respuestas,cl.coopeuch.util.other.aggregatorBody,Bean,,,cl.coopeuch.util.other.aggregatorBody,,,,,,,,,Aggregator body créditos consumo. Agregación de respuestas,ALTA,Bean
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,agregadorHeader,Aggregator,Bean,Aggregator header créditos consumo. Agregación de headers,cl.coopeuch.util.other.aggregatorHeader,Bean,,,cl.coopeuch.util.other.aggregatorHeader,,,,,,,,,Aggregator header créditos consumo. Agregación de headers,ALTA,Bean
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,routeFacade,Route Facade,Bean,Route facade créditos consumo. Facade de rutas,cl.coopeuch.core.creditosconsumo.util.RouteFacade,Bean,,,cl.coopeuch.core.creditosconsumo.util.RouteFacade,,,,,,,,,Route facade créditos consumo. Facade de rutas,ALTA,Bean
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,cx-RuteoOperaciones-cxf,Route SOAP,Route,Route entrada SOAP créditos consumo. Procesa requests SOAP,cxf:bean:servicioCreditosConsumoEndpoint?DataFormat=MESSAGE,SOAP,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route entrada SOAP créditos consumo. Procesa requests SOAP,ALTA,SOAP
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,cx-RuteoOperaciones-jms,Route JMS,Route,Route entrada JMS créditos consumo. Procesa requests JMS,AMQ:queue:{{colas.servicio.creditoconsumo.in.temp}}?preserveMessageQos=true,AMQ,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route entrada JMS créditos consumo. Procesa requests JMS,ALTA,AMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,cxf-rest,Route REST,Route,Route entrada REST créditos consumo. Procesa requests REST,cxfrs:bean:creditoConsumoRest,REST,,,cl.coopeuch.core.creditosconsumo.util.CreditoConsumoRest,,,,,,,,,Route entrada REST créditos consumo. Procesa requests REST,ALTA,REST
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,cx-RuteoOperaciones-inicio,Route Principal,Route,Route principal créditos consumo. Ruteo de operaciones,direct:inicio,SOAP,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route principal créditos consumo. Ruteo de operaciones,ALTA,SOAP
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,traerDatosCreditosConsumoDG,Route,Route,Route traer datos créditos consumo DG. Trae datos créditos consumo DG,direct:traerDatosCreditosConsumoDG,AMQ,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route traer datos créditos consumo DG. Trae datos créditos consumo DG,ALTA,AMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,traerDatosCreditosConsumo,Route,Route,Route traer datos créditos consumo. Trae datos créditos consumo,direct:traerDatosCreditosConsumo,AMQ,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route traer datos créditos consumo. Trae datos créditos consumo,ALTA,AMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,traerPlanPagoCreditosConsumo,Route,Route,Route traer plan pago créditos consumo. Trae plan pago créditos consumo,direct:traerPlanPagoCreditosConsumo,AMQ,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route traer plan pago créditos consumo. Trae plan pago créditos consumo,ALTA,AMQ
coopeuch-migracion-rscreditosconsumo,servicio-credito-consumo-context,traerDatosSolicitudCreditos,Route,Route,Route traer datos solicitud créditos. Trae datos solicitud créditos,direct:traerDatosSolicitudCreditos,AMQ,,,cl.coopeuch.core.creditosconsumo.creditosconsumo.CreditosConsumoPortType,,,,,,,,,Route traer datos solicitud créditos. Trae datos solicitud créditos,ALTA,AMQ
